title,link,square_meters,rooms,price,date,district
Tokide 3+1 Merkezi Yerde Full Yapılı,https://www.sahibinden.com/ilan/emlak-konut-satilik-tokide-3-plus1-merkezi-yerde-full-yapili-1141263172/detay,130,3+1,1875000,09 Ocak 2024,YeşilyurtMerkez
ENES IŞIK 'tan YAKINCA ADIYAMAN YOLU SIFIR DAİRELER,https://www.sahibinden.com/ilan/emlak-konut-satilik-enes-isik-tan-yakinca-adiyaman-yolu-sifir-daireler-1058930178/detay,175,3+1,2600000,11 Ocak 2024,YeşilyurtKöyler
Sahibinden acil satılık ful yapılı dubleks,https://www.sahibinden.com/ilan/emlak-konut-satilik-sahibinden-acil-satilik-ful-yapili-dubleks-1141305554/detay,360,5+1,2950000,09 Ocak 2024,BattalgaziMerkez
HAKPADAN ÇATYOLDA SATILIK 2+1 GENİŞ ARAKAT LÜX YAPILI DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-hakpadan-catyolda-satilik-2-plus1-genis-arakat-lux-yapili-daire-1141253629/detay,135,2+1,2100000,09 Ocak 2024,BattalgaziMerkez
NAZİF GAYRİMENKUL DEN YAKAMOZ EVLERİN DE SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-nazif-gayrimenkul-den-yakamoz-evlerin-de-satilik-daire-1098030650/detay,180,3+1,2250000,09 Ocak 2024,BattalgaziMerkez
GÜVEN EMLAK'TAN CADDE ÜZERİ FERAH BİR 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-guven-emlak-tan-cadde-uzeri-ferah-bir-3-plus1-daire-1089755377/detay,170,3+1,2300000,09 Ocak 2024,BattalgaziMerkez
3+1 SİTE İÇERİSİNDE SAHİBİNDEN NEZİH DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-3-plus1-site-icerisinde-sahibinden-nezih-daire-1146745206/detay,170,3+1,3100000,09 Ocak 2024,YeşilyurtKöyler
BİRİKİM'DEN AZ KATLI SIFIR 3+1 DAiRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-birikim-den-az-katli-sifir-3-plus1-daire-1135467905/detay,160,3+1,2300000,10 Ocak 2024,BattalgaziMerkez
ZAVİYE MAHALLESİNDE SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-zaviye-mahallesinde-satilik-daire-1146747385/detay,170,3+1,1850000,09 Ocak 2024,YeşilyurtMerkez
MALATYA LİSESİ CİVARI HASARSIZ BİNADA SATLIK 2+1 ARA KAT,https://www.sahibinden.com/ilan/emlak-konut-satilik-malatya-lisesi-civari-hasarsiz-binada-satlik-2-plus1-ara-kat-1137447746/detay,100,2+1,835000,09 Ocak 2024,BattalgaziMerkez
EMRAH ÖZTÜRKMEN'DEN AKPINAR DA 3+1 ARAKAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-emrah-ozturkmen-den-akpinar-da-3-plus1-arakat-daire-1135156637/detay,180,3+1,1700000,09 Ocak 2024,BattalgaziMerkez
NAZİF GAYRİMENKUL'DEN BAŞHARIK TOKİDE SATILIK2+1,https://www.sahibinden.com/ilan/emlak-konut-satilik-nazif-gayrimenkul-den-basharik-tokide-satilik2-plus1-1139571393/detay,110,2+1,1350000,10 Ocak 2024,BattalgaziMerkez
YAKINCADA FIRSAT DAİRE SATLIK 3+1 DAİRE(MANAS DAİRESİ DEĞİLLL),https://www.sahibinden.com/ilan/emlak-konut-satilik-yakincada-firsat-daire-satlik-3-plus1-daire-manas-dairesi-degilll-1146740460/detay,200,3+1,1550000,09 Ocak 2024,YeşilyurtKöyler
TURYAP'TAN TECDE ANA CADDE ÜZERİNDE SATILIK 4+1 SIFIR DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-tecde-ana-cadde-uzerinde-satilik-4-plus1-sifir-daire-1140556175/detay,190,4+1,3485000,05 Ocak 2024,YeşilyurtMerkez
TECDE MAH.ANA CAD.ÜSTÜ 4.5.+1- 4 CÜ ARAKAT ÖNCEPHE SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-tecde-mah.ana-cad.ustu-4.5-plus1-4-cu-arakat-oncephe-satilik-daire-912814307/detay,220,4.5+1,3000000,09 Ocak 2024,YeşilyurtMerkez
MAHMUT BALTACIDAN TECDE ANA CADDEDE GENİŞ 2+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-mahmut-baltacidan-tecde-ana-caddede-genis-2-plus1-daire-1129733605/detay,150,2+1,2000000,12 Ocak 2024,YeşilyurtMerkez
MAHMUT BALTACIDAN SİVAS CADDESİNDE TOKİ DE SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-mahmut-baltacidan-sivas-caddesinde-toki-de-satilik-daire-1138345870/detay,135,2+1,2400000,09 Ocak 2024,BattalgaziMerkez
TURYAP'TAN %75 PEŞİN GERİ KALANI TAKSİTLİ SATILIK HAZIR DAİRELER,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-75-pesin-geri-kalani-taksitli-satilik-hazir-daireler-1134626784/detay,75,1+1,1200000,11 Ocak 2024,BattalgaziMerkez
RE/MAX SILVER' DAN KARAKAVAK' TA SATILIK SIFIR DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-re-max-silver-dan-karakavak-ta-satilik-sifir-daire-1125721842/detay,190,3+1,2900000,09 Ocak 2024,YeşilyurtMerkez
EMTİA'DAN CENGİZ TOPEL'DE KAÇIRILMAYACAK FIRSAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-emtia-dan-cengiz-topel-de-kacirilmayacak-firsat-daire-1146705546/detay,96,2+1,1430000,09 Ocak 2024,BattalgaziMerkez
özelden satilik koyunoglunda arakat 0 daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-ozelden-satilik-koyunoglunda-arakat-0-daire-1123590797/detay,160,3+1,2300000,09 Ocak 2024,YeşilyurtMerkez
TAÇ GAYRİMENKULDEN İNDERESİ TOKİDE UYGUN FİYATA BORÇSUZ ARA KAT,https://www.sahibinden.com/ilan/emlak-konut-satilik-tac-gayrimenkulden-inderesi-tokide-uygun-fiyata-borcsuz-ara-kat-1146705946/detay,137,3+1,1620000,09 Ocak 2024,BattalgaziMerkez
Malatya Yeşilyurt'da 250 m2 4+1 Satılık Daire Bankadan (301842),https://www.sahibinden.com/ilan/emlak-konut-satilik-malatya-yesilyurt-da-250-m2-4-plus1-satilik-daire-bankadan-301842-1147294294/detay,250,4+1,3500000,12 Ocak 2024,YeşilyurtMerkez
FURKAN KELEŞ'DEN ÇÖŞNÜK'DE SATILIK 3+1 ARA KAT,https://www.sahibinden.com/ilan/emlak-konut-satilik-furkan-keles-den-cosnuk-de-satilik-3-plus1-ara-kat-1136944267/detay,160,3+1,2900000,10 Ocak 2024,BattalgaziMerkez
CATYOL CİVARINDA SATILIK 3+1 SIFIR DAİRELER,https://www.sahibinden.com/ilan/emlak-konut-satilik-catyol-civarinda-satilik-3-plus1-sifir-daireler-1115198817/detay,150,3+1,2300000,09 Ocak 2024,BattalgaziMerkez
YUKARI CÖŞNÜKTE SIFIR SATILIK 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-yukari-cosnukte-sifir-satilik-3-plus1-daire-1129044381/detay,150,3+1,2650000,09 Ocak 2024,BattalgaziMerkez
SEFA TOKMAK'DAN BAŞHARIK'TA 2+1 ARA KAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-sefa-tokmak-dan-basharik-ta-2-plus1-ara-kat-daire-1116938554/detay,130,2+1,999000,10 Ocak 2024,BattalgaziMerkez
GÖKTÜRK SİTESİ 3+1 SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-gokturk-sitesi-3-plus1-satilik-daire-1127909483/detay,156,3+1,1990000,09 Ocak 2024,YeşilyurtKöyler
kırçuval mah 3+1 satılık 3 katlı dairenin 2 katı yeni daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-kircuval-mah-3-plus1-satilik-3-katli-dairenin-2-kati-yeni-daire-1140414440/detay,150,3+1,1600000,09 Ocak 2024,BattalgaziMerkez
ÖZGÜR'DEN ÇİLESİZ FİDANLIK MEVKİİNDE LÜX 4+1 SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-ozgur-den-cilesiz-fidanlik-mevkiinde-lux-4-plus1-satilik-daire-1138220540/detay,188,4+1,2875000,09 Ocak 2024,YeşilyurtMerkez
"3+1 KİLERLİ, SIFIR,ÖN CEPHE Merkezi konumda","https://www.sahibinden.com/ilan/emlak-konut-satilik-3-plus1-kilerli-sifir,on-cephe-merkezi-konumda-1146482118/detay",180,3+1,2550000,08 Ocak 2024,BattalgaziMerkez
Malatya YeşilYurt 3+1 Luks Daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-malatya-yesilyurt-3-plus1-luks-daire-1128841991/detay,170,3+1,2300000,08 Ocak 2024,YeşilyurtMerkez
TECDEDE FUL YAPILI 4+1 SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-tecdede-ful-yapili-4-plus1-satilik-daire-1108426310/detay,230,4+1,3750000,10 Ocak 2024,YeşilyurtMerkez
MAHMUT BALTACIDAN YÜZ AKI BULVARINDA LÜX 4+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-mahmut-baltacidan-yuz-aki-bulvarinda-lux-4-plus1-daire-1117598576/detay,227,4+1,4550000,10 Ocak 2024,YeşilyurtMerkez
Sahibinden Newyork sitesinde satılık özel yapım daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-sahibinden-newyork-sitesinde-satilik-ozel-yapim-daire-1128801373/detay,225,4+1,4100000,08 Ocak 2024,YeşilyurtMerkez
Toki 1+1 eski diş hastanesi üstü dogalgaz baglı 2.ci kat,https://www.sahibinden.com/ilan/emlak-konut-satilik-toki-1-plus1-eski-dis-hastanesi-ustu-dogalgaz-bagli-2.ci-kat-1146633362/detay,50,1+1,675000,08 Ocak 2024,YeşilyurtMerkez
BİRİKİM'den PAŞAKÖŞKÜNDE SİTE İÇERSİNDE DAİRELER,https://www.sahibinden.com/ilan/emlak-konut-satilik-birikim-den-pasakoskunde-site-icersinde-daireler-1146828698/detay,130,3+1,2899000,09 Ocak 2024,BattalgaziMerkez
YÜKSELEN YAPI GAYRİMENKULDEN YAVUZSELİMDE SATILIK DAİRELER,https://www.sahibinden.com/ilan/emlak-konut-satilik-yukselen-yapi-gayrimenkulden-yavuzselimde-satilik-daireler-1137534135/detay,135,2+1,2200000,08 Ocak 2024,YeşilyurtMerkez
"AZİM AKINCI'DAN TECDE'DE SATILIK HASARSIZ 3,5+1 ULTRA LÜKS DAİRE","https://www.sahibinden.com/ilan/emlak-konut-satilik-azim-akinci-dan-tecde-de-satilik-hasarsiz-3,5-plus1-ultra-luks-daire-1105479086/detay",185,3.5+1,3050000,08 Ocak 2024,YeşilyurtMerkez
RW CADDEDEN ÇÖŞNÜKTE CADDE ÜZERİ SİTE İÇİ SATILIK 3+1,https://www.sahibinden.com/ilan/emlak-konut-satilik-rw-caddeden-cosnukte-cadde-uzeri-site-ici-satilik-3-plus1-1144095735/detay,180,3+1,1650000,08 Ocak 2024,BattalgaziMerkez
RE/MAX GÜNEŞ'TEN SATILIK 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-re-max-gunes-ten-satilik-3-plus1-daire-1146769031/detay,150,3+1,2100000,09 Ocak 2024,BattalgaziMerkez
GÖZDE İNŞAAT'TAN TANDOĞAN ÇAMLICA SİTESİNDE ULTRA LÜX DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-gozde-insaat-tan-tandogan-camlica-sitesinde-ultra-lux-daire-1146585437/detay,175,3+1,3150000,08 Ocak 2024,BattalgaziMerkez
SATILIK 3+1DAİRE YAVUZSELİM MAH.TOKİ ESKİ DİŞHASTANESİ ALTINDA,https://www.sahibinden.com/ilan/emlak-konut-satilik-satilik-3-plus1daire-yavuzselim-mah.toki-eski-dishastanesi-altinda-1141185649/detay,165,3+1,1690000,08 Ocak 2024,YeşilyurtMerkez
BÖLGENİN EN UYGUN HASARSIZ DAİRESİ YATIRIMCILARA FIRSAT,https://www.sahibinden.com/ilan/emlak-konut-satilik-bolgenin-en-uygun-hasarsiz-dairesi-yatirimcilara-firsat-1115129574/detay,48,1+1,975000,08 Ocak 2024,YeşilyurtMerkez
EMRE ALPAY'DAN KARAGÖZ TOKİDE GİRİŞ KAT 2+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-emre-alpay-dan-karagoz-tokide-giris-kat-2-plus1-daire-1141191705/detay,100,2+1,1320000,08 Ocak 2024,BattalgaziMerkez
EMRE ALPAY'DAN YAKINCA'DA MUHTEŞEM KONUMDA 3+1 ARA KAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-emre-alpay-dan-yakinca-da-muhtesem-konumda-3-plus1-ara-kat-daire-1146787688/detay,205,3+1,1550000,09 Ocak 2024,YeşilyurtKöyler
MY TREND GAYRİMENKULDEN SATILIK 3+1 SIFIR DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-my-trend-gayrimenkulden-satilik-3-plus1-sifir-daire-1140820561/detay,120,3+1,1700000,08 Ocak 2024,YeşilyurtMerkez
EMRAH ÖZTÜRKMEN'DEN KARAGÖZ TOKİ'DE 2+1 FULL YAPILI DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-emrah-ozturkmen-den-karagoz-toki-de-2-plus1-full-yapili-daire-1122905636/detay,100,2+1,1400000,08 Ocak 2024,BattalgaziMerkez
TURYAP'TAN F.KAYAHAN EŞSİZ KONUMDA SATILIK 4+1 ULTRA LÜKS DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-f.kayahan-essiz-konumda-satilik-4-plus1-ultra-luks-daire-1147166497/detay,250,4+1,4950000,11 Ocak 2024,YeşilyurtMerkez
GÜNEŞ EMLAK TAN SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-gunes-emlak-tan-satilik-daire-1041478615/detay,185,3+1,1950000,08 Ocak 2024,YeşilyurtMerkez
Yok Var Merkeze 5 dk Uzaklıkta 3+1 Bu Fiyata Yok! Sahibinden Konut,https://www.sahibinden.com/ilan/emlak-konut-satilik-yok-var-sb2f-5-dk-uzaklikta-31-bu-fiyata-yok-sahibinden-konut-846783915/detay,120,3+1,1550000,11 Ocak 2024,BattalgaziMerkez
TERCİH GAYRİMENKUL DEN SATILIK ÇÖŞNÜKTE ÇEVRE YOLUNDA 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-tercih-gayrimenkul-den-satilik-cosnukte-cevre-yolunda-3-plus1-daire-1146565081/detay,180,3+1,2300000,08 Ocak 2024,BattalgaziMerkez
"PÜTÜRGE, TEPEHAN TOKİ'DE SIFIR 2+1 DAİRE",https://www.sahibinden.com/ilan/emlak-konut-satilik-puturge-tepehan-toki-de-sifir-2-plus1-daire-1146564902/detay,105,2+1,670000,08 Ocak 2024,PütürgeKöyler
FİYATI İNDİRDİK FIRSATI KAÇIRMAYIN VALİ KONAĞINDA FIRSAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-fiyati-indirdik-firsati-kacirmayin-vali-konaginda-firsat-daire-1134421472/detay,144,3+1,2300000,08 Ocak 2024,BattalgaziMerkez
tokide 3+1 sıfır daire.Resmi devir verilir.,https://www.sahibinden.com/ilan/emlak-konut-satilik-tokide-3-plus1-sifir-daire.resmi-devir-verilir-1130466557/detay,120,3+1,720000,08 Ocak 2024,PütürgeTepehan
TURYAP'TAN KÖMÜR TEVZİ'DE SATILIK 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-komur-tevzi-de-satilik-3-plus1-daire-1141339447/detay,135,3+1,2530000,09 Ocak 2024,YeşilyurtMerkez
BERKE'den TECDE'de 3+1 ULTRA LÜKS SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-berke-den-tecde-de-3-plus1-ultra-luks-satilik-daire-1146558143/detay,180,3+1,3250000,08 Ocak 2024,YeşilyurtMerkez
SAHİBİNDEN SATILIK,https://www.sahibinden.com/ilan/emlak-konut-satilik-sahibinden-satilik-1073509881/detay,140,3+1,4850000,08 Ocak 2024,BattalgaziMerkez
Malatya manzaralı,https://www.sahibinden.com/ilan/emlak-konut-satilik-malatya-manzarali-1132547633/detay,226,3+1,2800000,08 Ocak 2024,BattalgaziMerkez
PAŞAKÖŞKÜ ANA CADDE ÜZERİNDE SATILIK ARAKAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-pasakosku-ana-cadde-uzerinde-satilik-arakat-daire-1146761592/detay,150,3+1,1150000,09 Ocak 2024,BattalgaziMerkez
CB SAFİR'DEN FAHRİ KAYAHAN'da SATILIK 4+1 LÜKS DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-cb-safir-den-fahri-kayahan-da-satilik-4-plus1-luks-daire-1129423161/detay,220,4+1,3100000,10 Ocak 2024,YeşilyurtMerkez
KINACI GAYRİMENKULDEN SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-kinaci-gayrimenkulden-satilik-daire-1132401542/detay,137,3+1,1380000,09 Ocak 2024,YeşilyurtMerkez
RW CADDEDEN ÇİFTLİK CADDESİ PARK CİTY SİTESİNDE SATILIK 3+1,https://www.sahibinden.com/ilan/emlak-konut-satilik-rw-caddeden-ciftlik-caddesi-park-city-sitesinde-satilik-3-plus1-1146545627/detay,170,3+1,2250000,08 Ocak 2024,Yeşilyurt
KASAR'DAN SERT ZEMİNDE 5 KATLI BİNA LARIN SATIŞINA BAŞLANMIŞTIR,https://www.sahibinden.com/ilan/emlak-konut-satilik-kasar-dan-sert-zeminde-5-katli-bina-larin-satisina-baslanmistir-1136292703/detay,20,3+1,2250000,14 Ocak 2024,BattalgaziMerkez
RW CADDE GAYRİMENKULDEN ÖZALPER ANA CADDEDE SATILIK 2+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-rw-cadde-gayrimenkulden-ozalper-ana-caddede-satilik-2-plus1-daire-1120343901/detay,120,2+1,1820000,08 Ocak 2024,YeşilyurtMerkez
CB SAFİR'DEN SATILIK PAŞAKÖŞKÜ'NDE 3+1 210 m2 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-cb-safir-den-satilik-pasakosku-nde-3-plus1-210-m2-daire-1123109863/detay,210,3+1,2475000,08 Ocak 2024,BattalgaziMerkez
COLDWELL BANKER SAFİR'DEN TANDOĞAN'DA 3+1SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-coldwell-banker-safir-den-tandogan-da-3-plus1satilik-daire-1104823386/detay,180,3+1,2500000,08 Ocak 2024,BattalgaziMerkez
YUKARI ÇÖŞNÜKTE FULL YAPILI HASARSIZ SIFIR 3+1 DAİRE !!!,https://www.sahibinden.com/ilan/emlak-konut-satilik-yukari-cosnukte-full-yapili-hasarsiz-sifir-3-plus1-daire-1110319738/detay,160,3+1,2550000,08 Ocak 2024,BattalgaziMerkez
MALATYA PÜTÜRGE TEPEHAN TOKİDE 2+1 RESMİ DEVİRLİ SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-malatya-puturge-tepehan-tokide-2-plus1-resmi-devirli-satilik-daire-1141062233/detay,110,2+1,624000,08 Ocak 2024,PütürgeTepehan
VADİ EMLAK'TAN BAŞHARIK'TA HASARSIZ 2. ARA KAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-vadi-emlak-tan-basharik-ta-hasarsiz-2-ara-kat-daire-1146740971/detay,130,2+1,1100000,09 Ocak 2024,BattalgaziMerkez
ÖZ ALPER 3+1 SATILIK,https://www.sahibinden.com/ilan/emlak-konut-satilik-oz-alper-3-plus1-satilik-1107861348/detay,135,3+1,1575000,08 Ocak 2024,YeşilyurtMerkez
MAHMUT BALTACIDAN FAHRİ KAYAHANDA YAPILI DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-mahmut-baltacidan-fahri-kayahanda-yapili-daire-1103366387/detay,250,4+1,3750000,12 Ocak 2024,YeşilyurtMerkez
EMRAH ÖZTÜRKMEN'DEN FUZİLİDE EŞYALI 1+1 DARE,https://www.sahibinden.com/ilan/emlak-konut-satilik-emrah-ozturkmen-den-fuzilide-esyali-1-plus1-dare-1123289488/detay,65,1+1,790000,08 Ocak 2024,BattalgaziMerkez
ENES IŞIK 'tan SİTE İÇİ 3+1 SAĞLAM DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-enes-isik-tan-site-ici-3-plus1-saglam-daire-1118665115/detay,145,3+1,925000,08 Ocak 2024,BattalgaziMerkez
ENES IŞIK'tan KUYUÖNÜNDE SATILIK 2+1 SIFIR DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-enes-isik-tan-kuyuonunde-satilik-2-plus1-sifir-daire-1106916172/detay,110,2+1,1750000,08 Ocak 2024,YeşilyurtMerkez
ENES IŞIK 'tan ZAVİYE MAHALLESİNDE HASARSIZ SIFIR DAİRELER,https://www.sahibinden.com/ilan/emlak-konut-satilik-enes-isik-tan-zaviye-mahallesinde-hasarsiz-sifir-daireler-1130280958/detay,105,2+1,1995000,08 Ocak 2024,YeşilyurtMerkez
ENES IŞIK 'tan ŞEYHBAYRAM DA SATILIK MÜSTAKİ BAHÇELİ DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-enes-isik-tan-seyhbayram-da-satilik-mustaki-bahceli-daire-1132095161/detay,250,1+1,1400000,08 Ocak 2024,YeşilyurtMerkez
ENES IŞIK 'tan FAHRİKAYAHAN ' SATILIK ULTRA LÜKS DUBLEKS DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-enes-isik-tan-fahrikayahan-satilik-ultra-luks-dubleks-daire-1138021880/detay,400,5+2,4000000,08 Ocak 2024,YeşilyurtMerkez
NazSel EMLAK tan TOKİ de SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-nazsel-emlak-tan-toki-de-satilik-daire-1099988760/detay,155,3+1,1700000,08 Ocak 2024,BattalgaziMerkez
NazSel EMLAK tan Aşağı Çöşnük civarı ÇOKKKK UYGUN SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-nazsel-emlak-tan-asagi-cosnuk-civari-cokkkk-uygun-satilik-daire-1131639893/detay,180,3+1,2750000,08 Ocak 2024,BattalgaziMerkez
RW CADDEDEN PAŞAKÖŞKÜNDE ULTRALÜKS 5+1 DUBLEKS DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-rw-caddeden-pasakoskunde-ultraluks-5-plus1-dubleks-daire-1141119220/detay,350,5+1,3900000,08 Ocak 2024,BattalgaziMerkez
Malatya Yakınca 3+1,https://www.sahibinden.com/ilan/emlak-konut-satilik-malatya-yakinca-3-plus1-1146479339/detay,170,3+1,2390000,08 Ocak 2024,YeşilyurtKöyler
MAHMUT BALTACIDAN TECDEDE KİLERLİ HASARSIZ DAİRELER,https://www.sahibinden.com/ilan/emlak-konut-satilik-mahmut-baltacidan-tecdede-kilerli-hasarsiz-daireler-1147311345/detay,270,4+1,4750000,12 Ocak 2024,YeşilyurtMerkez
FURKAN KELEŞ'TEN YÜZAKINDA ARAKAT ULTRA LÜX 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-furkan-keles-ten-yuzakinda-arakat-ultra-lux-3-plus1-daire-1126691608/detay,185,3+1,2500000,09 Ocak 2024,YeşilyurtMerkez
EMEK'ten PAŞAKÖŞKÜNDE 2+1 FULL YAPILI 3 YAŞINDA ÖN CEPHE,https://www.sahibinden.com/ilan/emlak-konut-satilik-emek-ten-pasakoskunde-2-plus1-full-yapili-3-yasinda-on-cephe-1146710326/detay,110,2+1,1780000,09 Ocak 2024,BattalgaziMerkez
ÖZGÜRDEN TEMELLİ DE SATILIK 3+1 SAGLAM ARAKAT DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-ozgurden-temelli-de-satilik-3-plus1-saglam-arakat-daire-1120811019/detay,150,3+1,1635000,09 Ocak 2024,YeşilyurtMerkez
NAZİF GAYRİMENKUL'DEN FIRAT MAH SATILIK 3+1,https://www.sahibinden.com/ilan/emlak-konut-satilik-nazif-gayrimenkul-den-firat-mah-satilik-3-plus1-1136288672/detay,125,3+1,1450000,08 Ocak 2024,BattalgaziMerkez
FURKAN KELEŞ'DEN TURGUT ÖZAL'DA 3+1 FULL YAPILI SİTE İÇİ ARAKAT,https://www.sahibinden.com/ilan/emlak-konut-satilik-furkan-keles-den-turgut-ozal-da-3-plus1-full-yapili-site-ici-arakat-1136464700/detay,160,3+1,2250000,08 Ocak 2024,YeşilyurtMerkez
FURKAN KELEŞ'DEN PAŞAKÖŞKÜNDE ARAKAT FULL YAPILI 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-furkan-keles-den-pasakoskunde-arakat-full-yapili-3-plus1-daire-1134484593/detay,145,3+1,1650000,08 Ocak 2024,BattalgaziMerkez
3+1 Konut Bu Fiyata Yok! Yok Açık Otopark Geniş Merkeze 5 dk Uzaklıkta,https://www.sahibinden.com/ilan/emlak-konut-satilik-31-konut-bu-fiyata-yok-yok-acik-otopark-sb2f-merkeze-5-dk-uzaklikta-846775861/detay,125,3+1,1980000,08 Ocak 2024,YeşilyurtMerkez
FURKAN KELEŞ'DEN CİRİKPINAR MAH'DE ARAKAT FULL YAPILI 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-furkan-keles-den-cirikpinar-mah-de-arakat-full-yapili-3-plus1-daire-1134017515/detay,130,3+1,1200000,08 Ocak 2024,BattalgaziMerkez
BATUR GAYRİMENKUL'DEN TOKİ'DE SATILIK FULL EŞYALI 1+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-batur-gayrimenkul-den-toki-de-satilik-full-esyali-1-plus1-daire-1120684091/detay,50,1+1,700000,11 Ocak 2024,YeşilyurtMerkez
BATTALGAZİ KERNEK MAH.'DE SATILIK ÇATI DUBLEKSİ (U-40678),https://www.sahibinden.com/ilan/emlak-konut-satilik-battalgazi-kernek-mah-de-satilik-cati-dubleksi-u-40678-1092447027/detay,249,7+1,3780000,08 Ocak 2024,BattalgaziMerkez
ULTRA LÜX 3+1 Toki'de daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-ultra-lux-3-plus1-toki-de-daire-1109940175/detay,125,3+1,1780000,08 Ocak 2024,BattalgaziMerkez
BİRİKİM'den Lokasyon olarak bulunmaz konumda lüx daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-birikim-den-lokasyon-olarak-bulunmaz-konumda-lux-daire-1110496329/detay,170,3+1,2490000,08 Ocak 2024,BattalgaziMerkez
Malatya Toki Satılık Daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-malatya-toki-satilik-daire-1146438429/detay,137,3+1,1980000,08 Ocak 2024,YeşilyurtMerkez
GÜNGÖR CADDESİNDE SATILIK 3+1 LÜKS FIRSAT DAİRE!,https://www.sahibinden.com/ilan/emlak-konut-satilik-gungor-caddesinde-satilik-3-plus1-luks-firsat-daire-1128945634/detay,200,3+1,2800000,07 Ocak 2024,YeşilyurtMerkez
Sahibinden eşyalı MİMARSİNAN REZİDANS da satilik daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-sahibinden-esyali-mimarsinan-rezidans-da-satilik-daire-1146429941/detay,90,1+1,1400000,07 Ocak 2024,BattalgaziMerkez
